date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:39:18	9429/9429	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:18%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product8.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product8.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:19	22587/22587	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:19%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product1.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product1.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:19	21772/21772	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:19%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product2.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product2.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:19	14622/14622	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:19%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product3.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product3.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:20	14198/14198	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:19%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product4.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product4.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:20	15214/15214	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:20%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product9.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product9.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:20	11413/11413	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:20%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product10.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product10.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:21	27501/27501	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:21%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product11.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product11.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:21	24499/24499	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:21%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product12.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product12.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:22	24562/24562	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:21%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/bg/banner4.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/bg/banner4.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:22	24494/24494	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:22%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/bg/banner5.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/bg/banner5.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:23	15043/15043	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:22%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product13.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product13.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:23	19475/19475	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:23%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product14.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product14.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:23	16474/16474	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:23%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product17.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product17.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:24	21406/21406	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:23%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product18.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product18.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:24	21664/21664	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:24%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/bg/banner6.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/bg/banner6.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:24	31596/31596	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:24%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/bg/banner7.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/bg/banner7.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:25	18259/18259	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:24%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/bg/banner8.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/bg/banner8.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:25	27150/27150	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:25%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product15.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product15.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:25	27555/27555	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:25%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product16.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product16.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:26	18106/18106	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:25%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product19.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product19.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:26	17344/17344	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:26%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product20.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product20.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:26	1262/1262	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2011:39:26%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/icon/icon-appstore.png	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/icon/icon-appstore.png	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:26	1344/1344	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2011:39:26%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/icon/icon-googleplay.png	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/icon/icon-googleplay.png	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:27	1641/1641	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2011:39:26%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/icon/icon-phone.png	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/icon/icon-phone.png	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:27	3363/3363	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2011:39:27%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/icon/payment.png	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/icon/payment.png	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:27	22587/22587	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:27%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/productbig2.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/productbig2.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:27	14130/14130	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:27%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/productbig3.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/productbig3.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:28	15196/15196	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:27%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/productbig4.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/productbig4.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:28	19475/19475	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:28%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/productbig5.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/productbig5.jpg	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:29	24451/24451	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2028%20Jul%202021%2005:16:24%20GMT	https://template.hasthemes.com/antomi/antomi/assets/js/main.js	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/js/main.js	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:29	686350/686350	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2028%20Jul%202021%2005:16:43%20GMT	https://template.hasthemes.com/antomi/antomi/assets/js/plugins.js	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/js/plugins.js	(from https://template.hasthemes.com/antomi/antomi/index-6.html)
18:39:30	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20Jul%202021%2005:15:50%20GMT	https://template.hasthemes.com/antomi/antomi/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/fonts/fontawesome-webfont3e6e.eot	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:30	77160/77160	---M--	200	added ('OK')	font/woff2	date:Wed,%2028%20Jul%202021%2005:16:00%20GMT	https://template.hasthemes.com/antomi/antomi/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:30	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20Jul%202021%2005:15:50%20GMT	https://template.hasthemes.com/antomi/antomi/assets/fonts/fontawesome-webfont.eot?	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/fonts/fontawesome-webfontd41d.eot	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:30	98024/98024	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20Jul%202021%2005:16:02%20GMT	https://template.hasthemes.com/antomi/antomi/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/fonts/fontawesome-webfont3e6e.woff	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:31	165548/165548	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2028%20Jul%202021%2005:15:57%20GMT	https://template.hasthemes.com/antomi/antomi/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:31	2781/2781	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2011:39:31%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/icon/owl.video.play.png	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/icon/owl.video.play.png	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:31	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2028%20Jul%202021%2005:15:57%20GMT	https://template.hasthemes.com/antomi/antomi/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/fonts/fontawesome-webfont3e6e.svg	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:31	188508/188508	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2028%20Jul%202021%2005:16:07%20GMT	https://template.hasthemes.com/antomi/antomi/assets/fonts/ionicons.ttf?v=2.0.0	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/fonts/ionicons28b5.ttf	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:32	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20Jul%202021%2005:16:04%20GMT	https://template.hasthemes.com/antomi/antomi/assets/fonts/ionicons.eot?v=2.0.0	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/fonts/ionicons28b5.eot	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:32	67904/67904	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20Jul%202021%2005:16:09%20GMT	https://template.hasthemes.com/antomi/antomi/assets/fonts/ionicons.woff?v=2.0.0	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/fonts/ionicons28b5.woff	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:33	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2028%20Jul%202021%2005:16:07%20GMT	https://template.hasthemes.com/antomi/antomi/assets/fonts/ionicons.svg?v=2.0.0	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/fonts/ionicons28b5.svg	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:33	38384/38384	---M--	200	added ('OK')	font/woff2	date:Wed,%2028%20Jul%202021%2005:16:15%20GMT	https://template.hasthemes.com/antomi/antomi/assets/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/fonts/Material-Design-Iconic-Fontd1f1.woff2	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:33	50312/50312	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20Jul%202021%2005:16:14%20GMT	https://template.hasthemes.com/antomi/antomi/assets/fonts/Material-Design-Iconic-Font.woff?v=2.2.0	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/fonts/Material-Design-Iconic-Fontd1f1.woff	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:34	99212/99212	---M--	200	added ('OK')	application/octet-stream	date:Wed,%2028%20Jul%202021%2005:16:12%20GMT	https://template.hasthemes.com/antomi/antomi/assets/fonts/Material-Design-Iconic-Font.ttf?v=2.2.0	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/fonts/Material-Design-Iconic-Fontd1f1.ttf	(from https://template.hasthemes.com/antomi/antomi/assets/css/plugins.css)
18:39:34	136/136	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2011:39:34%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/icon/bkg_grid.png	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/icon/bkg_grid.png	(from https://template.hasthemes.com/antomi/antomi/assets/css/style.css)
18:39:34	136/136	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2011:39:34%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/icon/bkg_grid_hover.png	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/icon/bkg_grid_hover.png	(from https://template.hasthemes.com/antomi/antomi/assets/css/style.css)
18:39:34	136/136	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2011:39:34%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/icon/bkg_grid4.png	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/icon/bkg_grid4.png	(from https://template.hasthemes.com/antomi/antomi/assets/css/style.css)
18:39:35	136/136	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2011:39:34%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/icon/bkg_grid4_hover.png	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/icon/bkg_grid4_hover.png	(from https://template.hasthemes.com/antomi/antomi/assets/css/style.css)
18:39:35	106/106	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2011:39:35%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/icon/bkg_list.png	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/icon/bkg_list.png	(from https://template.hasthemes.com/antomi/antomi/assets/css/style.css)
18:39:36	106/106	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2011:39:35%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/icon/bkg_list_hover.png	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/icon/bkg_list_hover.png	(from https://template.hasthemes.com/antomi/antomi/assets/css/style.css)
18:39:36	438/438	---MC-	200	added ('OK')	image/png	date:Tue,%2023%20Nov%202021%2011:39:36%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/about/quote-icon.png	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/about/quote-icon.png	(from https://template.hasthemes.com/antomi/antomi/assets/css/style.css)
18:39:37	47246/47246	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:37%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/slider/slider1.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/slider/slider1.jpg	(from https://template.hasthemes.com/antomi/antomi/index.html)
18:39:37	280735/280735	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:36%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/bg/coming-soon.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/bg/coming-soon.jpg	(from https://template.hasthemes.com/antomi/antomi/assets/css/style.css)
18:39:37	30992/30992	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:37%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/slider/slider2.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/slider/slider2.jpg	(from https://template.hasthemes.com/antomi/antomi/index.html)
18:39:38	29687/29687	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:37%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/slider/slider3.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/slider/slider3.jpg	(from https://template.hasthemes.com/antomi/antomi/index.html)
18:39:38	28349/28349	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:38%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/slider/slider4.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/slider/slider4.jpg	(from https://template.hasthemes.com/antomi/antomi/index.html)
18:39:38	13565/13565	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:38%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/bg/banner1.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/bg/banner1.jpg	(from https://template.hasthemes.com/antomi/antomi/index.html)
18:39:38	9760/9760	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:38%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/bg/banner2.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/bg/banner2.jpg	(from https://template.hasthemes.com/antomi/antomi/index.html)
18:39:39	7447/7447	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:39%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/bg/banner3.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/bg/banner3.jpg	(from https://template.hasthemes.com/antomi/antomi/index.html)
18:39:40	35491/35491	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:40%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/slider/slider5.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/slider/slider5.jpg	(from https://template.hasthemes.com/antomi/antomi/index-2.html)
18:39:40	72543/72543	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:40%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/slider/slider6.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/slider/slider6.jpg	(from https://template.hasthemes.com/antomi/antomi/index-2.html)
18:39:41	31269/31269	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:40%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/slider/slider7.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/slider/slider7.jpg	(from https://template.hasthemes.com/antomi/antomi/index-2.html)
18:39:41	42424/42424	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:41%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/slider/slider8.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/slider/slider8.jpg	(from https://template.hasthemes.com/antomi/antomi/index-2.html)
18:39:42	52511/52511	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:42%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/slider/slider9.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/slider/slider9.jpg	(from https://template.hasthemes.com/antomi/antomi/index-3.html)
18:39:42	97744/97744	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:42%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/slider/slider10.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/slider/slider10.jpg	(from https://template.hasthemes.com/antomi/antomi/index-3.html)
18:39:43	73389/73389	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:42%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/slider/slider11.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/slider/slider11.jpg	(from https://template.hasthemes.com/antomi/antomi/index-3.html)
18:39:43	21734/21734	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:43%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product29.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product29.jpg	(from https://template.hasthemes.com/antomi/antomi/index-3.html)
18:39:43	19004/19004	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:43%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product28.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product28.jpg	(from https://template.hasthemes.com/antomi/antomi/index-3.html)
18:39:44	12761/12761	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:43%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product27.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product27.jpg	(from https://template.hasthemes.com/antomi/antomi/index-3.html)
18:39:44	12384/12384	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:44%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product26.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product26.jpg	(from https://template.hasthemes.com/antomi/antomi/index-3.html)
18:39:44	11958/11958	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:44%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product24.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product24.jpg	(from https://template.hasthemes.com/antomi/antomi/index-3.html)
18:39:44	10432/10432	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:44%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product25.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product25.jpg	(from https://template.hasthemes.com/antomi/antomi/index-3.html)
18:39:45	5874/5874	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:45%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product22.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product22.jpg	(from https://template.hasthemes.com/antomi/antomi/index-3.html)
18:39:45	6568/6568	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Nov%202021%2011:39:45%20GMT	https://template.hasthemes.com/antomi/antomi/assets/img/product/product23.jpg	C:/xampp/htdocs/do-an-php/template.hasthemes.com/antomi/antomi/assets/img/product/product23.jpg	(from https://template.hasthemes.com/antomi/antomi/index-3.html)
